timestamp,Open,High,Low,Close,Volume
2020-04-06 04:00:00,6851.28,7110.4,6864.75,7039.64,0.0
2020-04-06 08:00:00,7039.64,7160.09,7034.49,7113.0,0.0
2020-04-06 12:00:00,7113.0,7176.78,7066.04,7155.28,0.0
2020-04-06 16:00:00,7155.28,7317.2,7106.78,7280.98,0.0
2020-04-06 20:00:00,7280.98,7347.0,7214.62,7347.0,0.0
2020-04-07 00:00:00,7347.0,7455.19,7274.64,7332.72,0.0
2020-04-07 04:00:00,7332.72,7392.14,7239.21,7388.99,0.0
2020-04-07 08:00:00,7388.99,7453.35,7330.5,7392.07,0.0
2020-04-07 12:00:00,7392.07,7462.26,7274.87,7328.99,0.0
2020-04-07 16:00:00,7328.99,7396.66,7290.08,7290.08,0.0
2020-04-07 20:00:00,7290.08,7290.52,7097.15,7201.37,0.0
2020-04-08 00:00:00,7201.37,7392.09,7158.28,7351.24,0.0
2020-04-08 04:00:00,7351.24,7418.5,7293.87,7323.27,0.0
2020-04-08 08:00:00,7323.27,7340.58,7236.47,7297.04,0.0
2020-04-08 12:00:00,7297.04,7333.71,7217.83,7277.97,0.0
2020-04-08 16:00:00,7277.97,7356.77,7264.6,7318.14,0.0
2020-04-08 20:00:00,7318.14,7397.71,7307.76,7368.74,0.0
2020-04-09 00:00:00,7368.74,7375.8,7270.69,7292.13,0.0
2020-04-09 04:00:00,7292.13,7347.63,7246.05,7341.87,0.0
2020-04-09 08:00:00,7341.87,7365.13,7167.85,7185.15,0.0
2020-04-09 12:00:00,7185.15,7352.69,7123.01,7288.37,0.0
2020-04-09 16:00:00,7288.37,7320.31,7243.48,7273.96,0.0
2020-04-09 20:00:00,7273.96,7322.12,7251.81,7293.59,0.0
2020-04-10 00:00:00,7293.59,7304.9,7172.05,7181.66,0.0
2020-04-10 04:00:00,7181.66,7167.82,6885.78,6934.51,0.0
2020-04-10 08:00:00,6934.51,6955.38,6878.66,6903.55,0.0
2020-04-10 12:00:00,6903.55,6936.54,6762.86,6776.25,0.0
2020-04-10 16:00:00,6776.25,6961.66,6778.26,6917.21,0.0
2020-04-10 20:00:00,6917.21,6947.45,6834.82,6874.47,0.0
2020-04-11 00:00:00,6874.47,6929.93,6851.84,6921.07,0.0
2020-04-11 04:00:00,6921.07,6949.42,6878.44,6889.91,0.0
2020-04-11 08:00:00,6889.91,6905.57,6843.08,6889.95,0.0
2020-04-11 12:00:00,6889.95,6899.1,6822.7,6842.83,0.0
2020-04-11 16:00:00,6842.83,6866.4,6793.18,6812.85,0.0
2020-04-11 20:00:00,6812.85,6892.57,6773.52,6886.42,0.0
2020-04-12 00:00:00,6886.42,6911.59,6814.01,6818.86,0.0
2020-04-12 04:00:00,6818.86,6852.55,6793.05,6841.89,0.0
2020-04-12 08:00:00,6841.89,6884.83,6837.09,6862.55,0.0
2020-04-12 12:00:00,6862.55,7042.15,6871.28,7035.74,0.0
2020-04-12 16:00:00,7035.74,7197.7,7038.0,7134.26,0.0
2020-04-12 20:00:00,7134.26,7174.2,6903.5,6908.19,0.0
2020-04-13 00:00:00,6908.19,6882.08,6580.1,6689.27,0.0
2020-04-13 04:00:00,6689.27,6747.32,6663.54,6708.02,0.0
2020-04-13 08:00:00,6708.02,6843.12,6673.89,6790.78,0.0
2020-04-13 12:00:00,6790.78,6800.09,6629.45,6779.48,0.0
2020-04-13 16:00:00,6779.48,6823.67,6753.59,6789.26,0.0
2020-04-13 20:00:00,6789.26,6900.76,6792.9,6862.72,0.0
2020-04-14 00:00:00,6862.72,6914.68,6823.21,6900.51,0.0
2020-04-14 04:00:00,6900.51,6928.82,6831.47,6833.27,0.0
2020-04-14 08:00:00,6833.27,6888.81,6780.58,6847.59,0.0
2020-04-14 12:00:00,6847.59,6968.08,6818.3,6918.97,0.0
2020-04-14 16:00:00,6918.97,6984.35,6883.9,6926.52,0.0
2020-04-14 20:00:00,6926.52,6938.38,6849.35,6878.56,0.0
2020-04-15 00:00:00,6878.56,6922.04,6823.25,6911.59,0.0
2020-04-15 04:00:00,6911.59,6935.86,6868.24,6874.01,0.0
2020-04-15 08:00:00,6874.01,6883.72,6765.24,6781.07,0.0
2020-04-15 12:00:00,6781.07,6768.87,6692.75,6703.61,0.0
2020-04-15 16:00:00,6703.61,6777.02,6694.16,6733.49,0.0
2020-04-15 20:00:00,6733.49,6766.19,6613.74,6621.56,0.0
2020-04-16 00:00:00,6621.56,6671.12,6496.94,6660.75,0.0
2020-04-16 04:00:00,6660.75,6980.05,6631.18,6899.32,0.0
2020-04-16 08:00:00,6899.32,7135.66,6882.56,7029.05,0.0
2020-04-16 12:00:00,7029.05,7098.3,6966.97,7059.85,0.0
2020-04-16 16:00:00,7059.85,7088.01,6971.96,7082.66,0.0
2020-04-16 20:00:00,7082.66,7212.23,6993.91,7112.16,0.0
2020-04-17 00:00:00,7112.16,7148.9,7051.55,7094.38,0.0
2020-04-17 04:00:00,7094.38,7090.03,7031.94,7057.31,0.0
2020-04-17 08:00:00,7057.31,7133.5,7041.12,7079.69,0.0
2020-04-17 12:00:00,7079.69,7112.21,7009.26,7048.28,0.0
2020-04-17 16:00:00,7048.28,7088.74,7027.62,7073.77,0.0
2020-04-17 20:00:00,7073.77,7151.77,7030.83,7030.83,0.0
2020-04-18 00:00:00,7030.83,7116.43,7045.25,7101.33,0.0
2020-04-18 04:00:00,7101.33,7128.71,7088.1,7100.08,0.0
2020-04-18 08:00:00,7100.08,7122.1,7063.95,7117.23,0.0
2020-04-18 12:00:00,7117.23,7284.96,7094.1,7248.57,0.0
2020-04-18 16:00:00,7248.57,7231.93,7176.53,7221.65,0.0
2020-04-18 20:00:00,7221.65,7294.18,7210.29,7262.01,0.0
2020-04-19 00:00:00,7262.01,7271.15,7205.23,7240.53,0.0
2020-04-19 04:00:00,7240.53,7251.59,7116.19,7156.66,0.0
2020-04-19 08:00:00,7156.66,7192.85,7132.52,7172.31,0.0
2020-04-19 12:00:00,7172.31,7180.47,7074.69,7103.9,0.0
2020-04-19 16:00:00,7103.9,7174.82,7099.85,7145.49,0.0
2020-04-19 20:00:00,7145.49,7201.03,7125.96,7128.56,0.0
2020-04-20 00:00:00,7128.56,7193.12,7112.73,7174.72,0.0
2020-04-20 04:00:00,7174.72,7218.75,7162.02,7195.71,0.0
2020-04-20 08:00:00,7195.71,7194.69,6968.51,6968.58,0.0
2020-04-20 12:00:00,6968.58,7101.67,6924.51,7082.95,0.0
2020-04-20 16:00:00,7082.95,7092.95,6768.94,6768.94,0.0
2020-04-20 20:00:00,6768.94,6898.23,6787.33,6839.6,0.0
2020-04-21 00:00:00,6839.6,6919.92,6828.07,6868.0,0.0
2020-04-21 04:00:00,6868.0,6907.47,6841.92,6895.82,0.0
2020-04-21 08:00:00,6895.82,6904.93,6783.39,6803.07,0.0
2020-04-21 12:00:00,6803.07,6882.24,6797.41,6840.7,0.0
2020-04-21 16:00:00,6840.7,6948.82,6832.12,6877.87,0.0
2020-04-21 20:00:00,6877.87,6915.23,6847.26,6854.33,0.0
2020-04-22 00:00:00,6854.33,6895.53,6824.7,6872.76,0.0
2020-04-22 04:00:00,6872.76,6967.41,6858.75,6948.95,0.0
2020-04-22 08:00:00,6948.95,6982.29,6933.1,6965.39,0.0
2020-04-22 12:00:00,6965.39,7134.97,6939.88,7126.06,0.0
2020-04-22 16:00:00,7126.06,7166.35,7083.65,7096.38,0.0
2020-04-22 20:00:00,7096.38,7139.84,7093.76,7137.32,0.0
2020-04-23 00:00:00,7137.32,7187.72,7109.47,7119.79,0.0
2020-04-23 04:00:00,7119.79,7141.27,7042.98,7065.55,0.0
2020-04-23 08:00:00,7065.55,7146.91,7054.14,7138.59,0.0
2020-04-23 12:00:00,7138.59,7675.37,7122.89,7539.35,0.0
2020-04-23 16:00:00,7539.35,7610.02,7494.37,7530.87,0.0
2020-04-23 20:00:00,7530.87,7619.31,7457.21,7487.83,0.0
2020-04-24 00:00:00,7487.83,7555.75,7469.6,7529.53,0.0
2020-04-24 04:00:00,7529.53,7588.06,7497.01,7580.32,0.0
2020-04-24 08:00:00,7580.32,7606.52,7479.33,7491.82,0.0
2020-04-24 12:00:00,7491.82,7527.87,7393.84,7513.9,0.0
2020-04-24 16:00:00,7513.9,7553.22,7490.32,7533.52,0.0
2020-04-24 20:00:00,7533.52,7559.26,7483.62,7510.09,0.0
2020-04-25 00:00:00,7510.09,7530.02,7449.15,7530.02,0.0
2020-04-25 04:00:00,7530.02,7598.46,7508.4,7564.15,0.0
2020-04-25 08:00:00,7564.15,7609.02,7524.32,7540.96,0.0
2020-04-25 12:00:00,7540.96,7684.42,7531.82,7533.35,0.0
2020-04-25 16:00:00,7533.35,7564.92,7494.73,7551.08,0.0
2020-04-25 20:00:00,7551.08,7558.99,7515.34,7547.61,0.0
2020-04-26 00:00:00,7547.61,7589.27,7533.22,7579.67,0.0
2020-04-26 04:00:00,7579.67,7576.75,7538.5,7554.77,0.0
2020-04-26 08:00:00,7554.77,7685.87,7537.83,7670.1,0.0
2020-04-26 12:00:00,7670.1,7707.43,7534.15,7551.27,0.0
2020-04-26 16:00:00,7551.27,7659.34,7543.39,7659.34,0.0
2020-04-26 20:00:00,7659.34,7708.07,7594.94,7704.07,0.0
2020-04-27 00:00:00,7704.07,7797.15,7688.87,7740.54,0.0
2020-04-27 04:00:00,7740.54,7756.95,7641.62,7705.63,0.0
2020-04-27 08:00:00,7705.63,7748.7,7681.68,7724.48,0.0
2020-04-27 12:00:00,7724.48,7733.39,7651.07,7691.76,0.0
2020-04-27 16:00:00,7691.76,7730.64,7654.25,7712.27,0.0
2020-04-27 20:00:00,7712.27,7790.03,7699.34,7788.09,0.0
2020-04-28 00:00:00,7788.09,7774.89,7679.91,7712.71,0.0
2020-04-28 04:00:00,7712.71,7733.82,7674.21,7714.08,0.0
2020-04-28 08:00:00,7714.08,7766.58,7691.28,7742.0,0.0
2020-04-28 12:00:00,7742.0,7774.63,7687.12,7726.74,0.0
2020-04-28 16:00:00,7726.74,7757.59,7716.05,7727.3,0.0
2020-04-28 20:00:00,7727.3,7779.31,7714.25,7761.4,0.0
2020-04-29 00:00:00,7761.4,7867.38,7744.81,7822.99,0.0
2020-04-29 04:00:00,7822.99,7979.39,7815.98,7959.9,0.0
2020-04-29 08:00:00,7959.9,8184.96,7943.03,8146.0,0.0
2020-04-29 12:00:00,8146.0,8400.74,8146.9,8378.27,0.0
2020-04-29 16:00:00,8378.27,8965.51,8358.96,8731.96,0.0
2020-04-29 20:00:00,8731.96,8931.46,8701.55,8792.04,0.0
2020-04-30 00:00:00,8792.04,9299.0,8728.0,9296.33,0.0
2020-04-30 04:00:00,9296.33,9455.81,9048.18,9188.0,0.0
2020-04-30 08:00:00,9188.0,9229.09,8614.9,8845.69,0.0
2020-04-30 12:00:00,8845.69,8921.48,8716.96,8786.53,0.0
2020-04-30 16:00:00,8786.53,8854.29,8424.75,8847.85,0.0
2020-04-30 20:00:00,8847.85,8886.26,8604.62,8625.8,0.0
2020-05-01 00:00:00,8625.8,8766.14,8638.24,8673.56,0.0
2020-05-01 04:00:00,8673.56,8839.21,8680.33,8781.16,0.0
2020-05-01 08:00:00,8781.16,9069.35,8756.86,9012.44,0.0
2020-05-01 12:00:00,9012.44,9030.26,8731.73,8731.73,0.0
2020-05-01 16:00:00,8731.73,8781.65,8672.93,8735.6,0.0
2020-05-01 20:00:00,8735.6,8894.59,8675.05,8830.93,0.0
2020-05-02 00:00:00,8830.93,8863.76,8766.7,8840.82,0.0
2020-05-02 04:00:00,8840.82,8855.83,8791.53,8804.45,0.0
2020-05-02 08:00:00,8804.45,8895.22,8777.67,8849.4,0.0
2020-05-02 12:00:00,8849.4,8973.21,8865.8,8949.79,0.0
2020-05-02 16:00:00,8949.79,9014.73,8830.83,8879.82,0.0
2020-05-02 20:00:00,8879.82,8989.29,8867.43,8984.68,0.0
2020-05-03 00:00:00,8984.68,9198.88,8953.75,9143.0,0.0
2020-05-03 04:00:00,9143.0,9158.84,8944.58,8997.79,0.0
2020-05-03 08:00:00,8997.79,9141.2,8972.89,9048.07,0.0
2020-05-03 12:00:00,9048.07,9068.63,8740.0,8821.64,0.0
2020-05-03 16:00:00,8821.64,8902.46,8796.14,8879.07,0.0
2020-05-03 20:00:00,8879.07,8957.44,8809.9,8912.97,0.0
2020-05-04 00:00:00,8912.97,8946.97,8663.41,8735.96,0.0
2020-05-04 04:00:00,8735.96,8745.23,8543.17,8665.64,0.0
2020-05-04 08:00:00,8665.64,8727.26,8613.84,8691.81,0.0
2020-05-04 12:00:00,8691.81,8862.68,8663.63,8859.78,0.0
2020-05-04 16:00:00,8859.78,8895.7,8770.55,8845.93,0.0
2020-05-04 20:00:00,8845.93,8970.14,8850.42,8883.2,0.0
2020-05-05 00:00:00,8883.2,8931.84,8831.89,8866.0,0.0
2020-05-05 04:00:00,8866.0,9117.89,8869.28,9021.42,0.0
2020-05-05 08:00:00,9021.42,9080.31,8785.08,8857.71,0.0
2020-05-05 12:00:00,8857.71,8952.42,8827.32,8854.12,0.0
2020-05-05 16:00:00,8854.12,8940.91,8838.28,8917.15,0.0
2020-05-05 20:00:00,8917.15,9041.8,8920.17,9031.82,0.0
2020-05-06 00:00:00,9031.82,9067.01,8931.37,8980.27,0.0
2020-05-06 04:00:00,8980.27,9055.94,8969.15,9033.5,0.0
2020-05-06 08:00:00,9033.5,9356.96,9029.32,9332.45,0.0
2020-05-06 12:00:00,9332.45,9382.5,9139.75,9286.68,0.0
2020-05-06 16:00:00,9286.68,9321.17,9224.3,9259.0,0.0
2020-05-06 20:00:00,9259.0,9404.67,9104.67,9156.96,0.0
2020-05-07 00:00:00,9156.96,9364.13,9077.1,9303.31,0.0
2020-05-07 04:00:00,9303.31,9325.54,9243.42,9318.6,0.0
2020-05-07 08:00:00,9318.6,9348.85,9261.7,9288.12,0.0
2020-05-07 12:00:00,9288.12,9605.71,9274.08,9529.54,0.0
2020-05-07 16:00:00,9529.54,9970.04,9522.08,9875.72,0.0
2020-05-07 20:00:00,9875.72,10068.13,9750.0,10002.39,0.0
2020-05-08 00:00:00,10002.39,10045.74,9848.62,9942.89,0.0
2020-05-08 04:00:00,9942.89,9943.02,9744.48,9824.96,0.0
2020-05-08 08:00:00,9824.96,9971.24,9821.18,9912.83,0.0
2020-05-08 12:00:00,9912.83,10022.23,9822.84,9958.85,0.0
2020-05-08 16:00:00,9958.85,10005.22,9909.98,9969.58,0.0
2020-05-08 20:00:00,9969.58,10015.96,9805.67,9805.67,0.0
2020-05-09 00:00:00,9805.67,9917.36,9753.05,9868.9,0.0
2020-05-09 04:00:00,9868.9,9868.5,9587.08,9602.93,0.0
2020-05-09 08:00:00,9602.93,9716.33,9532.29,9635.72,0.0
2020-05-09 12:00:00,9635.72,9719.74,9615.5,9689.91,0.0
2020-05-09 16:00:00,9689.91,9798.77,9679.68,9742.48,0.0
2020-05-09 20:00:00,9742.48,9774.61,9530.49,9541.89,0.0
2020-05-10 00:00:00,9541.89,9557.23,8160.83,8632.03,0.0
2020-05-10 04:00:00,8632.03,8839.4,8479.5,8825.84,0.0
2020-05-10 08:00:00,8825.84,8911.8,8677.85,8740.14,0.0
2020-05-10 12:00:00,8740.14,8808.79,8603.13,8658.77,0.0
2020-05-10 16:00:00,8658.77,8689.96,8277.13,8511.81,0.0
2020-05-10 20:00:00,8511.81,8824.21,8550.4,8730.51,0.0
2020-05-11 00:00:00,8730.51,8805.24,8673.72,8701.68,0.0
2020-05-11 04:00:00,8701.68,8736.09,8629.95,8671.35,0.0
2020-05-11 08:00:00,8671.35,8991.19,8489.97,8934.88,0.0
2020-05-11 12:00:00,8934.88,9150.95,8795.55,8892.99,0.0
2020-05-11 16:00:00,8892.99,8924.65,8223.77,8756.16,0.0
2020-05-11 20:00:00,8756.16,8763.57,8501.05,8572.19,0.0
2020-05-12 00:00:00,8572.19,8731.8,8543.97,8717.32,0.0
2020-05-12 04:00:00,8717.32,8779.59,8634.56,8660.98,0.0
2020-05-12 08:00:00,8660.98,8823.26,8639.85,8805.62,0.0
2020-05-12 12:00:00,8805.62,8944.53,8669.56,8877.75,0.0
2020-05-12 16:00:00,8877.75,8970.54,8800.08,8800.08,0.0
2020-05-12 20:00:00,8800.08,8853.88,8756.55,8823.44,0.0
2020-05-13 00:00:00,8823.44,8974.35,8806.81,8914.77,0.0
2020-05-13 04:00:00,8914.77,8943.2,8873.47,8876.69,0.0
2020-05-13 08:00:00,8876.69,9041.17,8843.78,9041.17,0.0
2020-05-13 12:00:00,9041.17,9173.53,9000.89,9146.63,0.0
2020-05-13 16:00:00,9146.63,9175.43,9061.48,9164.17,0.0
2020-05-13 20:00:00,9164.17,9411.81,9167.1,9318.38,0.0
2020-05-14 00:00:00,9318.38,9385.64,9272.79,9353.55,0.0
2020-05-14 04:00:00,9353.55,9543.74,9277.35,9514.17,0.0
2020-05-14 08:00:00,9514.17,9936.84,9489.87,9680.27,0.0
2020-05-14 12:00:00,9680.27,9765.0,9541.46,9755.08,0.0
2020-05-14 16:00:00,9755.08,9780.5,9591.91,9661.22,0.0
2020-05-14 20:00:00,9661.22,9857.73,9614.15,9794.42,0.0
2020-05-15 00:00:00,9794.42,9838.51,9328.96,9476.13,0.0
2020-05-15 04:00:00,9476.13,9714.01,9372.17,9678.58,0.0
2020-05-15 08:00:00,9678.58,9704.05,9502.88,9588.23,0.0
2020-05-15 12:00:00,9588.23,9612.84,9421.33,9469.75,0.0
2020-05-15 16:00:00,9469.75,9525.93,9326.09,9330.26,0.0
2020-05-15 20:00:00,9330.26,9480.66,9157.37,9309.16,0.0
2020-05-16 00:00:00,9309.16,9450.92,9226.87,9408.25,0.0
2020-05-16 04:00:00,9408.25,9578.91,9383.58,9383.58,0.0
2020-05-16 08:00:00,9383.58,9454.79,9337.83,9412.25,0.0
2020-05-16 12:00:00,9412.25,9523.12,9341.84,9374.36,0.0
2020-05-16 16:00:00,9374.36,9404.5,9265.24,9331.15,0.0
2020-05-16 20:00:00,9331.15,9437.88,9296.4,9386.12,0.0
2020-05-17 00:00:00,9386.12,9566.56,9334.0,9539.1,0.0
2020-05-17 04:00:00,9539.1,9562.46,9477.29,9541.93,0.0
2020-05-17 08:00:00,9541.93,9547.93,9463.79,9522.0,0.0
2020-05-17 12:00:00,9522.0,9887.76,9530.33,9825.61,0.0
2020-05-17 16:00:00,9825.61,9842.73,9705.1,9768.25,0.0
2020-05-17 20:00:00,9768.25,9789.97,9616.34,9671.17,0.0
2020-05-18 00:00:00,9671.17,9938.64,9700.33,9860.81,0.0
2020-05-18 04:00:00,9860.81,9904.49,9749.26,9779.5,0.0
2020-05-18 08:00:00,9779.5,9791.96,9513.03,9627.88,0.0
2020-05-18 12:00:00,9627.88,9729.0,9575.51,9663.46,0.0
2020-05-18 16:00:00,9663.46,9712.25,9573.48,9700.45,0.0
2020-05-18 20:00:00,9700.45,9745.83,9645.08,9725.22,0.0
2020-05-19 00:00:00,9725.22,9735.6,9490.54,9521.76,0.0
2020-05-19 04:00:00,9521.76,9615.67,9478.85,9561.57,0.0
2020-05-19 08:00:00,9561.57,9889.97,9595.43,9747.09,0.0
2020-05-19 12:00:00,9747.09,9801.04,9614.32,9687.08,0.0
2020-05-19 16:00:00,9687.08,9730.87,9636.32,9641.93,0.0
2020-05-19 20:00:00,9641.93,9792.17,9623.14,9785.71,0.0
2020-05-20 00:00:00,9785.71,9795.89,9706.99,9722.45,0.0
2020-05-20 04:00:00,9722.45,9832.07,9682.42,9761.55,0.0
2020-05-20 08:00:00,9761.55,9793.76,9716.94,9720.31,0.0
2020-05-20 12:00:00,9720.31,9790.02,9348.08,9411.35,0.0
2020-05-20 16:00:00,9411.35,9543.29,9346.9,9531.33,0.0
2020-05-20 20:00:00,9531.33,9594.21,9460.29,9512.96,0.0
2020-05-21 00:00:00,9512.96,9558.9,9450.32,9468.87,0.0
2020-05-21 04:00:00,9468.87,9521.73,9427.13,9442.0,0.0
2020-05-21 08:00:00,9442.0,9485.13,9266.45,9373.09,0.0
2020-05-21 12:00:00,9373.09,9375.58,8940.01,9075.42,0.0
2020-05-21 16:00:00,9075.42,9121.82,8807.28,9059.07,0.0
2020-05-21 20:00:00,9059.07,9150.59,9011.48,9062.22,0.0
2020-05-22 00:00:00,9062.22,9119.03,8963.97,8984.07,0.0
2020-05-22 04:00:00,8984.07,9107.84,8932.82,9075.06,0.0
2020-05-22 08:00:00,9075.06,9184.21,9044.01,9163.37,0.0
2020-05-22 12:00:00,9163.37,9223.0,9088.81,9223.0,0.0
2020-05-22 16:00:00,9223.0,9260.54,9153.13,9173.09,0.0
2020-05-22 20:00:00,9173.09,9216.48,9134.65,9170.4,0.0
2020-05-23 00:00:00,9170.4,9311.71,9171.35,9294.62,0.0
2020-05-23 04:00:00,9294.62,9307.0,9220.64,9258.5,0.0
2020-05-23 08:00:00,9258.5,9250.2,9106.96,9184.43,0.0
2020-05-23 12:00:00,9184.43,9219.6,9093.11,9200.38,0.0
2020-05-23 16:00:00,9200.38,9213.71,9137.4,9185.7,0.0
2020-05-23 20:00:00,9185.7,9249.69,9160.87,9182.61,0.0
2020-05-24 00:00:00,9182.61,9231.16,9136.74,9197.91,0.0
2020-05-24 04:00:00,9197.91,9307.34,9187.95,9263.17,0.0
2020-05-24 08:00:00,9263.17,9300.28,9110.42,9110.42,0.0
2020-05-24 12:00:00,9110.42,9175.12,9013.42,9058.19,0.0
2020-05-24 16:00:00,9058.19,9033.3,8860.53,9016.22,0.0
2020-05-24 20:00:00,9016.22,9083.46,8703.76,8717.29,0.0
2020-05-25 00:00:00,8717.29,8816.24,8678.72,8781.91,0.0
2020-05-25 04:00:00,8781.91,8868.9,8760.98,8862.32,0.0
2020-05-25 08:00:00,8862.32,8868.62,8682.33,8752.86,0.0
2020-05-25 12:00:00,8752.86,8856.4,8733.3,8778.6,0.0
2020-05-25 16:00:00,8778.6,8972.21,8767.57,8935.58,0.0
2020-05-25 20:00:00,8935.58,8943.96,8870.03,8901.43,0.0
2020-05-26 00:00:00,8901.43,8928.14,8836.06,8902.54,0.0
2020-05-26 04:00:00,8902.54,8963.16,8860.92,8958.17,0.0
2020-05-26 08:00:00,8958.17,9001.06,8837.58,8865.55,0.0
2020-05-26 12:00:00,8865.55,8903.89,8715.38,8724.91,0.0
2020-05-26 16:00:00,8724.91,8816.27,8736.93,8792.37,0.0
