timestamp,Open,High,Low,Close,Volume,OI Open,OI High,OI Low,OI Close,FR Open,FR High,FR Low,FR Close
2020-03-30,6258.5,6630.5,6249.0,6447.0,19628.73561017,58642980.0,60849550.0,58036960.0,58336510.0,-0.018505,0.0,-0.018505,0.0
2020-03-31,6446.5,6516.0,6250.5,6334.5,16068.87217848,57861280.0,60406760.0,57861280.0,60266950.0,0.0,0.0,-0.030661,-0.014986
2020-04-01,6334.0,6774.0,6151.5,6662.5,27598.14655763,60381510.0,64169120.0,60283020.0,61702400.0,0.0,0.0,-0.055753,0.0
2020-04-02,6662.5,7267.0,6615.0,6941.5,33789.54120736,61792790.0,61792790.0,50013970.0,51202070.0,0.0,0.010053,-0.043055,0.0
2020-04-03,6942.0,7058.5,6605.5,6740.0,21935.11984913,51019580.0,52935600.0,49637970.0,52880300.0,0.0,0.0,-0.023048,0.0
2020-04-04,6740.0,7022.5,6645.0,6778.5,19161.13855479,52872360.0,52931670.0,51434660.0,52814030.0,0.0,0.0,-0.016921,0.0
2020-04-05,6778.5,7118.5,6670.0,7043.0,17546.97693792,53110920.0,53658400.0,51733180.0,53506950.0,0.0,0.0,-0.030472,0.0
2020-04-06,7043.0,7467.5,7030.5,7388.0,23195.64261694,53697200.0,55340770.0,52539340.0,53478840.0,0.0,0.0,0.0,0.0
2020-04-07,7386.5,7469.0,7075.0,7324.0,21879.2982497,54005500.0,56195910.0,51994470.0,56195910.0,0.0,0.0,-0.005792,-0.002189
2020-04-08,7326.0,7401.0,7201.0,7338.0,14245.52440103,56349190.0,57656340.0,55454840.0,57656340.0,-0.009817,0.0,-0.009817,0.0
2020-04-09,7339.5,7368.5,6866.5,6929.5,23593.68290222,57207010.0,60627550.0,57184230.0,59693420.0,0.0,0.0,-0.030449,0.0
2020-04-10,6929.5,6956.0,6750.0,6883.0,16378.42240015,59685120.0,62184300.0,56353490.0,56601950.0,0.0,0.0,-0.087187,-0.007927
2020-04-11,6883.5,6908.5,6768.5,6835.0,7958.90018214,56508500.0,57503310.0,54923870.0,54923870.0,-0.021412,0.0,-0.036135,0.0
2020-04-12,6835.5,7199.0,6551.0,6704.5,29788.09717919,54949710.0,57490110.0,54949710.0,57490110.0,-0.023282,0.0,-0.045258,0.0
2020-04-13,6704.5,6933.5,6608.5,6827.0,20347.71603334,56490540.0,60914510.0,54554030.0,56295460.0,0.0,0.0,-0.092321,-0.031436
2020-04-14,6827.0,6988.5,6768.5,6869.0,13731.6269029,56267960.0,56349360.0,53757720.0,54218100.0,-0.0497,0.0,-0.059654,-0.037571
2020-04-15,6869.0,7003.0,6465.0,6898.0,32759.46143833,54043040.0,58418300.0,54043040.0,58418300.0,-0.001654,0.0,-0.0582,-0.039172
2020-04-16,6900.0,7222.0,6881.0,7057.5,34841.89846875,59564630.0,59564630.0,53875050.0,56143730.0,0.0,0.0,-0.072177,0.0
2020-04-17,7056.5,7152.5,6994.0,7106.0,12109.72333535,56171040.0,56686850.0,54353120.0,54785960.0,0.0,0.0,-0.014009,0.0
2020-04-18,7106.0,7305.0,7063.0,7153.0,14599.76141419,54136510.0,54231210.0,52320590.0,52937660.0,0.0,0.0,0.0,0.0
2020-04-19,7153.0,7229.0,7060.0,7194.0,10831.59444883,53201150.0,55472100.0,52917370.0,55160080.0,0.0,0.0,0.0,0.0
2020-04-20,7193.5,7194.5,6754.0,6888.0,26699.57729767,54534870.0,60462390.0,54178950.0,60012140.0,0.0,0.0,0.0,0.0
2020-04-21,6888.0,6967.5,6768.5,6945.0,15714.46794628,60045890.0,60144420.0,58252960.0,58979940.0,0.0,0.0,-0.041146,-0.009976
2020-04-22,6945.0,7191.0,6928.5,7065.5,18034.20216292,59070680.0,61787100.0,59052770.0,61327570.0,-0.020192,0.0,-0.035771,-0.017261
2020-04-23,7065.0,7785.0,7051.5,7584.5,35942.83994646,61242750.0,62270730.0,54775220.0,56112340.0,-0.022622,0.004304,-0.026984,0.0
2020-04-24,7584.0,7615.5,7398.0,7561.5,15634.54283877,54448280.0,55364610.0,49884340.0,49891300.0,0.0,0.021714,0.0,0.0
2020-04-25,7561.5,7727.5,7485.0,7551.0,12238.45074206,49954510.0,51328770.0,49870900.0,51027020.0,0.0,0.0,-0.008417,0.0
2020-04-26,7551.0,7819.0,7481.0,7703.0,20785.46421766,50710420.0,52740940.0,50399560.0,52075680.0,-0.009217,0.0,-0.039785,0.0
2020-04-27,7703.0,7794.5,7631.0,7714.0,9727.95244042,51519340.0,54679160.0,51514860.0,54679160.0,0.0,0.0,-0.027475,0.0
2020-04-28,7714.5,7982.0,7670.0,7960.5,16637.39177046,54940380.0,56918440.0,53711810.0,54364930.0,0.0,0.0,-0.023918,0.0
2020-04-29,7961.0,9474.5,7945.0,9186.0,89389.65928995,57941920.0,83571440.0,56969870.0,83204490.0,0.0,0.0,-0.012981,0.0
2020-04-30,9186.0,9233.0,8409.0,8778.0,53404.9449914,83206510.0,83738890.0,75295750.0,77443480.0,0.0,0.089994,-0.009452,0.0
2020-05-01,8778.5,9070.0,8658.5,8807.5,25018.88285636,77850990.0,78049910.0,74360400.0,75526710.0,0.0,0.013356,0.0,0.0
2020-05-02,8807.0,9200.0,8778.0,8992.5,20774.49159636,75699570.0,76084770.0,74568160.0,75161540.0,0.0,0.0,0.0,0.0
2020-05-03,8992.0,9147.5,8533.0,8657.0,25170.14187851,75370860.0,78297750.0,75370860.0,76174500.0,0.0,0.029325,-0.014181,0.0
2020-05-04,8657.0,9126.5,8599.5,9027.5,18553.80137745,75671600.0,79074850.0,75541960.0,78873110.0,0.0,0.0,-0.01898,0.0
2020-05-05,9027.0,9082.0,8769.0,9033.0,20992.95563277,78921770.0,82585220.0,78513320.0,81548700.0,0.0,0.0,-0.007658,0.0
2020-05-06,9033.5,9422.5,9006.0,9320.5,32872.76598458,82069630.0,91986010.0,81868240.0,82069630.0,0.0,0.0,-0.004535,0.0
2020-05-07,9320.5,10081.5,9255.0,9834.5,53219.60931312,90002720.0,91985530.0,86803430.0,87580630.0,-0.014147,0.0,-0.030533,0.0
2020-05-08,9834.0,10032.5,9573.5,9608.0,26319.45850912,88065390.0,88769280.0,81158580.0,83833900.0,0.0,0.014802,0.0,0.0
2020-05-09,9608.0,9798.5,8067.5,8817.0,65656.82225854,84623020.0,88725710.0,84580020.0,85244530.0,0.0,0.033093,0.0,0.001286
2020-05-10,8816.5,8909.0,8255.5,8667.5,36651.61499283,85148640.0,85148640.0,74328930.0,74797020.0,0.015672,0.01687,-0.046322,0.0
2020-05-11,8667.5,9168.0,8158.5,8655.0,72367.7645523,73943330.0,76854430.0,72635750.0,74937260.0,0.0,0.0,-0.049113,0.0
2020-05-12,8655.0,8979.0,8637.5,8872.0,23252.05294684,75738380.0,75738380.0,73335850.0,75113120.0,-0.019376,0.0,-0.06494,-0.003649
2020-05-13,8872.0,9550.0,8831.0,9515.0,24481.23440237,75234470.0,81037830.0,73921020.0,80544970.0,0.0,0.0,-0.023257,0.0
2020-05-14,9514.0,9965.5,9232.5,9676.5,49663.46295311,81038440.0,84028100.0,79674710.0,80441290.0,0.0,0.009621,-0.002191,0.0
2020-05-15,9676.5,9710.5,9105.0,9387.0,32868.71826495,80564010.0,80564010.0,75320160.0,75337800.0,0.0,0.020398,0.0,0.003632
2020-05-16,9386.0,9574.5,9267.0,9542.5,13107.51737311,75762710.0,75762710.0,72496270.0,72496270.0,0.0,0.030999,0.0,0.0
2020-05-17,9542.5,9980.0,9459.5,9787.0,26806.29702339,72893560.0,79651400.0,72893560.0,77031040.0,0.0,0.058124,0.0,0.0
2020-05-18,9787.0,9796.5,9457.0,9565.0,27918.25509259,77548810.0,83347280.0,77548810.0,81185090.0,0.001596,0.07595,0.0,0.0
2020-05-19,9565.0,9907.0,9550.0,9765.5,26040.94095217,80519990.0,80786390.0,76749740.0,77463890.0,0.0,0.012758,0.0,0.005272
2020-05-20,9765.0,9810.0,9290.0,9446.0,23930.93818999,77246600.0,81603910.0,76358090.0,77329280.0,0.0,0.034065,-0.017241,0.0
2020-05-21,9446.5,9492.5,8800.0,9071.0,43047.7426144,77272180.0,79276770.0,76143060.0,76436750.0,0.0,0.0,-0.026071,0.0
2020-05-22,9070.5,9309.0,9036.5,9257.0,15927.71278484,76408660.0,77416100.0,74259090.0,76927520.0,0.0,0.0,-0.008925,0.0
2020-05-23,9256.5,9301.5,9083.0,9264.0,10414.82383608,76473190.0,77199250.0,74088430.0,75635480.0,0.0,0.0,-0.008604,0.0
2020-05-24,9264.0,9301.0,8619.5,8857.5,24902.81761731,75663930.0,79526970.0,75003560.0,77406320.0,0.0,0.0,-0.002642,0.0
2020-05-25,8857.5,8973.0,8663.5,8958.5,17788.77012602,79864950.0,79864950.0,74896870.0,76247770.0,-0.012267,0.0,-0.052477,0.0
2020-05-26,8958.5,9018.5,8686.0,8843.0,15653.93276602,75303670.0,77739360.0,74390630.0,77546270.0,-0.004974,0.0,-0.011705,0.0
2020-05-27,8843.0,9294.0,8843.0,9147.5,20821.09212896,77486570.0,77795090.0,71302630.0,71361740.0,0.0,0.0,-0.01393,0.0
2020-05-28,9147.5,9627.5,9112.5,9526.0,20682.00772892,71379820.0,74939710.0,71379820.0,74726410.0,0.0,0.0,0.0,0.0
2020-05-29,9526.0,9604.5,9327.0,9532.0,18714.85091146,73872550.0,77228100.0,70442540.0,73280570.0,0.0,0.025403,0.0,0.0
2020-05-30,9532.0,9748.0,9402.5,9562.5,13139.98844673,73527130.0,77867490.0,73295010.0,77862400.0,0.0,0.029411,0.0,0.0
2020-05-31,9562.0,9641.5,9381.5,9567.0,12895.68739766,77650970.0,78577300.0,76721530.0,76991090.0,0.0,0.018896,0.0,0.0
2020-06-01,9566.5,10424.0,9495.5,10125.5,36601.3779596,76405540.0,80929880.0,76405540.0,80929880.0,0.0,0.025035,0.0,0.003963
2020-06-02,10125.0,10188.0,9232.0,9508.0,35772.94296162,94397150.0,99018800.0,79884340.0,79884340.0,0.242964,0.242964,-0.024041,0.0
2020-06-03,9507.5,9699.0,9488.0,9648.0,13738.12975609,79493740.0,79493740.0,76680260.0,76832620.0,0.0,0.0,0.0,0.0
2020-06-04,9648.0,9896.5,9458.0,9782.5,19813.70093101,77351220.0,79627590.0,76879320.0,77013690.0,0.0,0.014996,0.0,0.0
2020-06-05,9782.0,9863.0,9532.0,9604.0,19428.16668984,77426350.0,82213520.0,77426350.0,80015560.0,0.0,0.010703,0.0,0.0
2020-06-06,9604.5,9740.0,9578.0,9657.0,7059.0745369,80419860.0,82217470.0,79424770.0,81148370.0,0.0,0.002853,0.0,0.0
2020-06-07,9656.5,9828.0,9374.0,9734.0,18774.51145551,80781180.0,82499170.0,79594710.0,81072660.0,0.0,0.004071,0.0,0.0
2020-06-08,9734.0,9897.5,9564.5,9686.5,18815.70432186,81854920.0,82984960.0,81769840.0,82638570.0,0.0,0.007611,0.0,0.0
2020-06-09,9686.5,9848.0,9624.5,9754.0,12400.76135153,82755380.0,83210040.0,80932420.0,83210040.0,0.0,0.022126,0.0,0.0
2020-06-10,9754.0,10023.5,9686.0,9798.5,23849.96985353,83273790.0,85546240.0,83175460.0,85546240.0,0.0,0.026374,0.0,0.0
2020-06-11,9798.5,9825.0,9046.0,9426.5,29577.52863242,86124760.0,92166630.0,86124760.0,91681790.0,0.0,0.017698,-0.00216,0.0
2020-06-12,9426.5,9548.0,9302.5,9442.0,12363.36593439,91883470.0,92916750.0,89366050.0,91516780.0,0.0,0.0,0.0,0.0
2020-06-13,9442.0,9496.0,9345.5,9410.5,6580.20799413,91596140.0,92820440.0,91483110.0,91483110.0,0.0,0.0,0.0,0.0
2020-06-14,9410.5,9445.0,8896.0,9104.0,20990.270177,91519590.0,94801630.0,91285530.0,94169260.0,0.007987,0.016679,0.0,0.016679
2020-06-15,9103.5,9598.0,9037.5,9507.0,18918.85795074,94427350.0,97374750.0,92161840.0,92776320.0,0.0,0.012927,0.0,0.0
2020-06-16,9507.5,9590.0,9398.0,9513.0,10828.71641155,92946050.0,93588750.0,91029320.0,91727700.0,0.0,0.022526,-0.001612,0.0
2020-06-17,9513.0,9568.0,9234.0,9431.0,13536.99199883,91839730.0,94462310.0,87872270.0,87872270.0,0.0,0.013008,0.0,0.0
2020-06-18,9431.0,9480.0,9231.0,9288.0,10599.35315737,87308050.0,90965060.0,87308050.0,89938420.0,0.0,0.027609,0.0,0.0
2020-06-19,9288.0,9439.0,9247.0,9296.5,9881.87973654,89692760.0,92524900.0,89633560.0,91057740.0,0.0,0.009501,0.0,0.0
2020-06-20,9296.5,9436.5,9160.5,9370.5,7761.01941988,91406230.0,93047040.0,91289580.0,92022260.0,0.0,0.021003,0.0,0.0
2020-06-21,9370.5,9454.0,9268.5,9422.5,8035.6686667,92039620.0,94536660.0,91865930.0,94118320.0,0.0,0.050962,0.0,0.0
2020-06-22,9422.5,9800.0,9409.0,9665.0,14030.24455169,93977170.0,96877620.0,93192160.0,93959400.0,0.0,0.041192,0.0,0.0
2020-06-23,9664.5,9696.0,9493.5,9505.5,10667.68365626,94046580.0,95098930.0,93602250.0,95098930.0,0.0,0.041265,0.0,0.0
2020-06-24,9505.5,9542.0,8988.0,9160.0,23740.19565519,95490860.0,100817390.0,95177150.0,98780850.0,0.0,0.053631,0.0,0.0
2020-06-25,9160.0,9337.0,9048.0,9115.5,17508.87111877,98510800.0,99325770.0,97129850.0,97129850.0,0.0,0.016243,0.0,0.0
2020-06-26,9115.0,9240.0,9021.0,9162.0,11755.63379991,96805360.0,109686340.0,95766760.0,108997530.0,0.0,0.0,-0.033998,0.0
2020-06-27,9162.5,9220.5,8815.0,9020.0,15113.76845006,108954020.0,109269200.0,96358280.0,99425480.0,-0.002758,0.000146,-0.022631,0.0
