timestamp,Open,High,Low,Close,Volume,OI Open,OI High,OI Low,OI Close,FR Open,FR High,FR Low,FR Close
2020-03-30,5876.4,6636.9,5851.3,6408.8,82094.2342,75016000.0,75342900.0,71390800.0,73389600.0,-0.034125,-0.015459,-0.066823,-0.015459
2020-03-31,6411.0,6532.0,6335.1,6424.0,56362.8793,72574300.0,73351300.0,8107605.0,69123900.0,-0.015459,0.006038,-0.033883,-0.033883
2020-04-01,6424.0,6723.0,6151.3,6670.8,77037.0376,69192800.0,76921700.0,69192800.0,76914300.0,-0.033883,-0.014152,-0.033883,-0.025469
2020-04-01,6424.0,6723.0,6151.3,6670.8,77037.0376,69192800.0,76921700.0,69192800.0,76914300.0,-0.033883,-0.014152,-0.033883,-0.025469
2020-04-02,6670.1,7309.1,6576.4,6799.5,93328.3721,80569500.0,81019000.0,77574600.0,79019400.0,-0.025469,0.02713,-0.025469,-0.007222
2020-04-02,6670.1,7309.1,6576.4,6799.5,93328.3721,80569500.0,81019000.0,77574600.0,79019400.0,-0.025469,0.02713,-0.025469,-0.007222
2020-04-03,6799.5,7063.9,6607.0,6743.0,67670.64,79641100.0,80317200.0,76224200.0,77772600.0,-0.007222,0.016219,-0.019529,0.007215
2020-04-03,6799.5,7063.9,6607.0,6743.0,67670.64,79641100.0,80317200.0,76224200.0,77772600.0,-0.007222,0.016219,-0.019529,0.007215
2020-04-04,6740.5,7030.0,6624.1,6871.4,44748.3826,77426900.0,80984000.0,77426900.0,78922300.0,0.007215,0.00813,-0.011725,-0.011725
2020-04-04,6740.5,7030.0,6624.1,6871.4,44748.3826,77426900.0,80984000.0,77426900.0,78922300.0,0.007215,0.00813,-0.011725,-0.011725
2020-04-05,6871.8,6912.0,6664.7,6776.5,33195.7733,79348000.0,80880000.0,78468600.0,79012200.0,-0.011725,0.00985,-0.011725,0.000935
2020-04-05,6871.8,6912.0,6664.7,6776.5,33195.7733,79348000.0,80880000.0,78468600.0,79012200.0,-0.011725,0.00985,-0.011725,0.000935
2020-04-06,6777.6,7374.5,6768.1,7339.8,74241.7854,79788800.0,87651400.0,79788800.0,86628700.0,0.000935,0.007064,-0.014519,-0.005496
2020-04-06,6777.6,7374.5,6768.1,7339.8,74241.7854,79788800.0,87651400.0,79788800.0,86628700.0,0.000935,0.007064,-0.014519,-0.005496
2020-04-07,7339.6,7473.0,7078.3,7201.1,72391.0725,87597400.0,90410400.0,83784700.0,86142100.0,-0.005496,0.026378,-0.023383,-0.023383
2020-04-07,7339.6,7473.0,7078.3,7201.1,72391.0725,87597400.0,90410400.0,83784700.0,86142100.0,-0.005496,0.026378,-0.023383,-0.023383
2020-04-08,7201.1,7432.3,7150.0,7369.2,61510.763,85660500.0,90790100.0,82761000.0,84118200.0,-0.023383,0.022609,-0.023383,0.009132
2020-04-08,7201.1,7432.3,7150.0,7369.2,61510.763,85660500.0,90790100.0,82761000.0,84118200.0,-0.023383,0.022609,-0.023383,0.009132
2020-04-09,7369.1,7376.3,7105.2,7293.5,53970.2559,83420500.0,90231700.0,83420500.0,87876800.0,0.009132,0.009132,-0.020678,-0.017877
2020-04-09,7369.1,7376.3,7105.2,7293.5,53970.2559,83420500.0,90231700.0,83420500.0,87876800.0,0.009132,0.009132,-0.020678,-0.017877
2020-04-10,7293.1,7308.4,6739.7,6870.3,81414.1343,87568700.0,94029100.0,87036200.0,92764900.0,-0.017877,0.003636,-0.05406,-0.015858
2020-04-11,6870.4,6960.0,6768.1,6888.4,41374.0522,92011300.0,95981800.0,88313600.0,88313600.0,-0.015858,-0.004374,-0.049003,-0.004374
2020-04-12,6888.4,7206.2,6785.6,6910.3,58032.119,88777900.0,98819800.0,88777900.0,93562800.0,-0.004374,-0.004374,-0.038393,-0.038393
2020-04-13,6911.5,6912.7,6556.6,6854.1,85571.5379,94916000.0,102215400.0,94916000.0,99014900.0,-0.038393,-0.015679,-0.061238,-0.023766
2020-04-14,6854.1,6990.0,6771.0,6877.0,61870.5986,100841100.0,106602100.0,100841100.0,103540700.0,-0.023766,-0.016204,-0.047967,-0.016204
2020-04-15,6876.5,6943.0,6606.5,6622.5,60921.7955,103760500.0,103760500.0,99811800.0,100308200.0,-0.016204,0.011835,-0.036516,0.011835
2020-04-16,6622.5,7213.4,6459.8,7110.9,113715.2291,99945900.0,103545000.0,91896200.0,92864600.0,0.011835,0.017005,-0.027212,0.017005
2020-04-17,7112.1,7157.0,6995.0,7034.6,49171.9804,93246900.0,105045200.0,93148800.0,104293300.0,0.017005,0.017005,-0.023093,-0.023093
2020-04-18,7033.3,7307.7,7029.7,7257.6,43339.1681,104199800.0,105780000.0,100236800.0,100236800.0,-0.023093,-0.023093,-0.023093,-0.023093
2020-04-19,7257.6,7274.9,7066.0,7129.7,39039.4255,100614400.0,103297300.0,100401800.0,101347700.0,-0.023093,-0.023093,-0.023093,-0.023093
2020-04-20,7129.6,7236.2,6751.0,6834.4,82956.7832,101461100.0,109317600.0,101461100.0,109317600.0,-0.023093,-0.023093,-0.023093,-0.023093
2020-04-21,6834.4,6958.0,6770.0,6853.6,60089.2981,109366400.0,115190200.0,109269800.0,110543000.0,-0.041048,-0.013094,-0.041048,-0.013094
2020-04-22,6853.6,7174.7,6823.5,7136.4,53813.5144,110546200.0,115656000.0,108349500.0,108349500.0,-0.013094,-0.013094,-0.043043,-0.041942
2020-04-23,7136.4,7816.2,7030.2,7492.7,86232.6711,108099600.0,108099600.0,97339700.0,97339700.0,-0.041942,0.004266,-0.041942,-0.00263
2020-04-24,7491.9,7621.1,7381.7,7508.7,44039.219,95642300.0,97718200.0,91789900.0,91789900.0,-0.00263,0.027662,-0.00263,0.019795
2020-04-25,7508.7,7745.6,7438.4,7544.4,42596.3507,91900600.0,95617700.0,91323700.0,93324300.0,0.019795,0.019795,-0.032657,-0.010487
2020-04-26,7543.7,7720.0,7480.0,7704.1,43945.8357,93510800.0,97189300.0,91497700.0,91497700.0,-0.010487,0.014675,-0.027141,0.014675
2020-04-27,7704.2,7818.5,7631.5,7788.8,51737.7933,93122900.0,99558300.0,92912800.0,98966300.0,0.014675,0.014675,-0.033228,-0.033228
2020-04-28,7791.0,7795.8,7669.4,7753.4,37317.7926,99787600.0,101883900.0,98626700.0,100001100.0,-0.033228,0.00671,-0.033228,-0.017662
2020-04-29,7753.5,8989.0,7709.2,8791.8,143583.7227,102087300.0,109993100.0,90071500.0,90071500.0,-0.017662,0.008234,-0.035628,-0.001942
2020-04-30,8791.8,9474.5,8405.6,8624.2,158135.4674,90457400.0,90520500.0,83032800.0,86782700.0,-0.001942,0.0288,-0.001942,0.014923
2020-05-01,8624.3,9075.1,8624.2,8832.7,66639.6014,86887700.0,95242500.0,86887700.0,91830800.0,0.014923,0.017879,0.011711,0.011711
2020-05-02,8833.0,9022.6,8758.0,8982.5,44220.0966,93106500.0,96832600.0,93106500.0,96627600.0,0.011711,0.023675,-0.014131,0.001438
2020-05-03,8982.5,9208.1,8722.0,8908.5,74542.083,96666100.0,100261100.0,96666100.0,99811800.0,0.001438,0.043909,-0.004151,-0.004151
2020-05-04,8908.5,8971.1,8530.0,8886.6,63905.0825,100029600.0,100296900.0,95465400.0,97418900.0,-0.004151,0.001976,-0.009768,0.001976
2020-05-05,8886.6,9125.7,8767.8,9026.8,59231.153,98115100.0,98115100.0,94697200.0,95985900.0,0.001976,0.022452,-0.006235,-0.006235
2020-05-06,9027.3,9420.0,8915.6,9152.9,77421.639,96105400.0,103025700.0,96105400.0,103025700.0,-0.006235,0.015324,-0.023733,0.009259
2020-05-07,9152.0,10094.0,9025.0,10008.6,107822.0903,100098000.0,103046600.0,92465300.0,92811800.0,0.009259,0.013587,-0.023399,0.013223
2020-05-08,10008.1,10058.8,9723.1,9811.2,70333.3183,93263800.0,117069400.0,93263800.0,116102100.0,0.013223,0.050735,-0.004678,-0.004678
2020-05-09,9811.1,9923.1,9509.6,9538.8,57802.2775,114950500.0,120914200.0,113200700.0,114936900.0,-0.004678,0.054063,-0.004678,0.010148
2020-05-10,9540.3,9570.0,8045.9,8727.8,152476.8796,116206700.0,116206700.0,90408700.0,90516900.0,0.010148,0.017165,-0.062318,0.013351
