timestamp,Open,High,Low,Close,Volume,OI Open,OI High,OI Low,OI Close,FR Open,FR High,FR Low,FR Close
2020-04-13,6776.0,6964.7,6742.2,6916.1,100048.82725261762,19631600.0,23101800.0,19631600.0,21751200.0,-0.075229,-0.019511,-0.075229,-0.02248
2020-04-14,6916.2,6984.0,6681.6,6704.8,94522.59093836082,21369900.0,23113700.0,20764600.0,22565500.0,-0.02248,0.01,-0.02248,-0.004121
2020-04-15,6704.7,7176.9,6465.0,7055.9,193494.68685923427,23157600.0,26631200.0,23157600.0,25736600.0,-0.004121,0.027584,-0.004121,0.01
2020-04-16,7056.0,7206.6,6961.3,7046.8,125713.20191049014,25384000.0,26462900.0,23340300.0,24025400.0,0.01,0.01,-0.074245,0.01
2020-04-17,7046.7,7282.8,7019.5,7247.8,118498.1501221507,23745900.0,27863500.0,23745900.0,24886900.0,0.01,0.01,0.01,0.01
2020-04-18,7247.8,7308.5,7059.0,7107.6,116371.78748616738,24301900.0,30970700.0,24301900.0,27805500.0,0.01,0.01,0.01,0.01
2020-04-19,7107.6,7222.6,6915.6,7078.1,146421.6863674234,28268500.0,32737700.0,28268500.0,29143400.0,0.01,0.01,0.01,0.01
2020-04-20,7078.0,7089.1,6761.7,6834.9,217468.0896411526,28267200.0,36819300.0,28223000.0,31250400.0,0.01,0.01,0.01,0.01
2020-04-21,6835.0,7140.0,6808.0,7123.6,188078.01542040388,31605500.0,36586400.0,30933500.0,34263100.0,-0.010398,-0.010398,-0.054097,-0.054097
2020-04-22,7123.7,7805.7,7028.0,7542.9,290247.46325249923,34402900.0,43500900.0,34334000.0,39040400.0,-0.054097,0.01,-0.079614,0.01
2020-04-23,7542.9,7634.0,7400.9,7513.9,204262.81504727446,39659300.0,41212900.0,37121800.0,37743200.0,0.01,0.01,0.008667,0.01
2020-04-24,7514.0,7728.3,7435.0,7535.1,162330.89379407332,37003300.0,43245000.0,37003300.0,41898900.0,0.01,0.011782,0.01,0.01
2020-04-25,7535.5,7715.5,7480.0,7550.0,159725.75734236295,41714600.0,46370900.0,41054100.0,41686300.0,0.01,0.01,0.009919,0.01
2020-04-26,7550.0,7804.1,7538.5,7680.6,226539.3517704639,41814500.0,48193100.0,41814500.0,43797200.0,0.01,0.01,-0.035035,-0.021541
2020-04-27,7680.6,7789.9,7643.4,7722.9,175451.80751840686,45551800.0,50907400.0,43741000.0,50620900.0,-0.021541,-0.00163,-0.021541,-0.014722
2020-04-28,7722.9,8411.0,7708.0,8377.7,441899.09158884204,51490200.0,58167100.0,51490200.0,53756700.0,-0.014722,0.01,-0.067459,-0.009066
2020-04-29,8377.7,9480.0,8345.8,8786.1,1109314.9337880737,57708700.0,69463400.0,52604300.0,52604300.0,-0.009066,0.01,-0.009066,0.01
2020-04-30,8786.2,9077.9,8401.1,8735.5,530237.9849324189,54464500.0,75385800.0,54464500.0,59906900.0,0.01,0.04384,0.000906,0.010229
2020-05-01,8735.5,8974.0,8662.0,8941.9,254390.8927276377,59696300.0,67994900.0,59696300.0,62135300.0,0.010229,0.010229,0.01,0.01
2020-05-02,8942.0,9204.5,8720.0,8816.4,439530.7551179495,66255300.0,69607500.0,64946900.0,66239400.0,0.01,0.01,0.01,0.01
2020-05-03,8816.4,8958.0,8527.7,8856.1,352356.16239013546,67302200.0,77717800.0,67302200.0,69984800.0,0.01,0.01,0.00109,0.00109
2020-05-04,8856.1,9124.9,8756.6,8848.2,371800.4950829568,71347700.0,75955300.0,64079600.0,64079600.0,0.00109,0.01,-0.012043,-0.012043
2020-05-05,8848.3,9395.5,8822.9,9280.5,402446.4483484368,64522100.0,70195600.0,64041500.0,67934800.0,-0.012043,0.01,-0.031603,-0.031603
2020-05-06,9280.6,9635.0,9036.0,9522.9,430429.05367915024,68836000.0,85031000.0,67561900.0,68836000.0,-0.031603,0.01,-0.031603,0.01
2020-05-07,9522.9,10090.1,9513.4,9954.8,636165.6941661796,79456100.0,85008700.0,75551000.0,75551000.0,0.01,0.01,0.01,0.01
2020-05-08,9954.9,10019.2,9531.0,9697.5,393987.94569172617,79401600.0,101494400.0,79401600.0,88667300.0,0.01,0.04632,0.01,0.01
2020-05-09,9697.6,9798.8,8031.0,8657.4,922041.1546621458,91669300.0,115892900.0,89936200.0,103102000.0,0.01,0.050429,0.01,0.01
2020-05-10,8657.4,9165.0,8248.0,8885.3,908902.0745630497,105745600.0,105745600.0,64882200.0,66646400.0,0.01,0.01,-0.048364,-0.048364
